samp,subpop,trial,odor,value,odor_order,value_detrended
230913_U52_GCaMP6f_F3,U52,1,heptanal4.51,0.041035704,3,0.04268371718812651
230913_U52_GCaMP6f_F3,U52,2,heptanal4.51,0.041357145,39,0.06900094497347314
230914_U52_GCaMP6f_F1,U52,1,heptanal4.51,0.047776334,3,0.05230504934949904
230914_U52_GCaMP6f_F1,U52,2,heptanal4.51,0.031520147,39,0.10230304405614124
230914_U52_GCaMP6f_F2,U52,1,heptanal4.51,0.04175639,3,0.045740196905767354
230914_U52_GCaMP6f_F2,U52,2,heptanal4.51,0.0102097215,39,0.0333802816079402
230915_U52_GCaMP6f_F2,U52,1,heptanal4.51,0.029883854,3,0.03093283789109566
230915_U52_GCaMP6f_F2,U52,2,heptanal4.51,0.016010229,39,0.025071401910886647
230914_FCV_GCaMP6f_F1,FCV,1,heptanal4.51,0.06390349,3,0.06791870508204817
230914_FCV_GCaMP6f_F1,FCV,2,heptanal4.51,0.04259371,39,0.09405635179135548
230914_FCV_GCaMP6f_F2,FCV,1,heptanal4.51,0.07208195,3,0.07682680987939915
230914_FCV_GCaMP6f_F2,FCV,2,heptanal4.51,0.028463118,39,0.06519345913820965
230914_FCV_GCaMP6f_F3,FCV,1,heptanal4.51,0.11907547,3,0.12525886222775717
230914_FCV_GCaMP6f_F3,FCV,2,heptanal4.51,0.05137212,39,0.09920819411556643
230915_FCV_GCaMP6f_F1,FCV,1,heptanal4.51,0.05314032,3,0.05569057720428451
230915_FCV_GCaMP6f_F1,FCV,2,heptanal4.51,0.020181125,39,0.03711876963044776
230913_ORL_GCaMP6f_F1,ORL,1,heptanal4.065,0.01724188,4,0.017216036567420077
230913_ORL_GCaMP6f_F1,ORL,2,heptanal4.065,0.021018201,40,0.02070528075407701
230913_ORL_GCaMP6f_F2,ORL,1,heptanal4.065,0.0,4,0.0
230913_ORL_GCaMP6f_F2,ORL,2,heptanal4.065,0.021875588,40,0.020294934276607033
230914_ORL_GCaMP6f_F1,ORL,1,heptanal4.065,0.044624902,4,0.04452460884261323
230914_ORL_GCaMP6f_F1,ORL,2,heptanal4.065,0.0260768,40,0.025496623462043167
230914_ORL_GCaMP6f_F2,ORL,1,heptanal4.065,0.008274697,4,0.008569439297545115
230914_ORL_GCaMP6f_F2,ORL,2,heptanal4.065,0.010896677,40,0.015463120718202527
230915_ORL_GCaMP6f_F1,ORL,1,heptanal4.065,0.0,4,0.0
