samp,subpop,trial,odor,value,odor_order
230913_U52_GCaMP6f_F3,U52,2,1-octen-3-ol,0.028920894,35
230914_U52_GCaMP6f_F1,U52,1,1-octen-3-ol,0.01974501,35
230914_U52_GCaMP6f_F1,U52,2,1-octen-3-ol,0.02389332,35
230914_U52_GCaMP6f_F2,U52,1,1-octen-3-ol,0.024519527,35
230914_U52_GCaMP6f_F2,U52,2,1-octen-3-ol,0.0005399829,35
230915_U52_GCaMP6f_F2,U52,1,1-octen-3-ol,0.0068248603,35
230915_U52_GCaMP6f_F2,U52,2,1-octen-3-ol,0.0,35
230913_FCV_GCaMP6f_F1,FCV,1,1-octen-3-ol,0.0,35
230913_FCV_GCaMP6f_F1,FCV,2,1-octen-3-ol,0.0015590017,35
230914_FCV_GCaMP6f_F1,FCV,1,1-octen-3-ol,0.0069460077,35
230914_FCV_GCaMP6f_F1,FCV,2,1-octen-3-ol,0.0,35
230914_FCV_GCaMP6f_F2,FCV,1,1-octen-3-ol,0.016107632,35
230914_FCV_GCaMP6f_F2,FCV,2,1-octen-3-ol,0.005992097,35
230914_FCV_GCaMP6f_F3,FCV,1,1-octen-3-ol,0.0015905254,35
230914_FCV_GCaMP6f_F3,FCV,2,1-octen-3-ol,0.0016865598,35
230915_FCV_GCaMP6f_F1,FCV,1,1-octen-3-ol,0.004776215,35
230915_FCV_GCaMP6f_F1,FCV,2,1-octen-3-ol,0.0016207732,35
