samp,subpop,trial,odor,value,odor_order
230914_ORL_GCaMP6f_F1,ORL,1,octanal4.58,0.22310807,6
230914_ORL_GCaMP6f_F1,ORL,2,octanal4.58,0.17639837,6
230914_ORL_GCaMP6f_F2,ORL,1,octanal4.58,0.24242604,6
230914_ORL_GCaMP6f_F2,ORL,2,octanal4.58,0.185418,6
230915_ORL_GCaMP6f_F1,ORL,1,octanal4.58,0.14507084,6
230915_ORL_GCaMP6f_F1,ORL,2,octanal4.58,0.11561008,6
230913_U52_GCaMP6f_F2,U52,1,octanal4.58,0.08968703,6
230913_U52_GCaMP6f_F2,U52,2,octanal4.58,0.04830899,6
230913_U52_GCaMP6f_F3,U52,1,octanal4.58,0.120819844,6
230913_U52_GCaMP6f_F3,U52,2,octanal4.58,0.046614457,6
230914_U52_GCaMP6f_F1,U52,1,octanal4.58,0.21801852,6
230914_U52_GCaMP6f_F1,U52,2,octanal4.58,0.08781707,6
230914_U52_GCaMP6f_F2,U52,1,octanal4.58,0.09115822,6
230914_U52_GCaMP6f_F2,U52,2,octanal4.58,0.028054789,6
230915_U52_GCaMP6f_F2,U52,1,octanal4.58,0.122892484,6
230915_U52_GCaMP6f_F2,U52,2,octanal4.58,0.07956545,6
230913_FCV_GCaMP6f_F1,FCV,1,octanal4.58,0.01022882,6
230913_FCV_GCaMP6f_F1,FCV,2,octanal4.58,0.010601692,6
230914_FCV_GCaMP6f_F1,FCV,1,octanal4.58,0.12399751,6
230914_FCV_GCaMP6f_F1,FCV,2,octanal4.58,0.09750161,6
230914_FCV_GCaMP6f_F2,FCV,1,octanal4.58,0.19825432,6
230914_FCV_GCaMP6f_F2,FCV,2,octanal4.58,0.05247062,6
230914_FCV_GCaMP6f_F3,FCV,1,octanal4.58,0.20563659,6
230914_FCV_GCaMP6f_F3,FCV,2,octanal4.58,0.092147514,6
230915_FCV_GCaMP6f_F1,FCV,1,octanal4.58,0.09834724,6
230915_FCV_GCaMP6f_F1,FCV,2,octanal4.58,0.03348945,6
230913_ORL_GCaMP6f_F1,ORL,1,octanal4.09,0.0017785789,7
230913_ORL_GCaMP6f_F1,ORL,2,octanal4.09,0.0037032643,7
230913_ORL_GCaMP6f_F2,ORL,1,octanal4.09,0.052890234,7
230913_ORL_GCaMP6f_F2,ORL,2,octanal4.09,0.036005765,7
230914_ORL_GCaMP6f_F1,ORL,1,octanal4.09,0.112323575,7
230914_ORL_GCaMP6f_F1,ORL,2,octanal4.09,0.10495683,7
230914_ORL_GCaMP6f_F2,ORL,1,octanal4.09,0.06905224,7
230914_ORL_GCaMP6f_F2,ORL,2,octanal4.09,0.055840593,7
230915_ORL_GCaMP6f_F1,ORL,1,octanal4.09,0.022477165,7
230915_ORL_GCaMP6f_F1,ORL,2,octanal4.09,0.008600955,7
230913_U52_GCaMP6f_F2,U52,1,octanal4.09,0.053795427,7
230913_U52_GCaMP6f_F2,U52,2,octanal4.09,0.020540671,7
230913_U52_GCaMP6f_F3,U52,1,octanal4.09,0.06981482,7
230913_U52_GCaMP6f_F3,U52,2,octanal4.09,0.022159403,7
230914_U52_GCaMP6f_F1,U52,1,octanal4.09,0.11585785,7
230914_U52_GCaMP6f_F1,U52,2,octanal4.09,0.037286885,7
230914_U52_GCaMP6f_F2,U52,1,octanal4.09,0.021881666,7
230914_U52_GCaMP6f_F2,U52,2,octanal4.09,0.010879308,7
230915_U52_GCaMP6f_F2,U52,1,octanal4.09,0.031472526,7
230915_U52_GCaMP6f_F2,U52,2,octanal4.09,0.037492294,7
230913_FCV_GCaMP6f_F1,FCV,1,octanal4.09,0.011986557,7
230913_FCV_GCaMP6f_F1,FCV,2,octanal4.09,0.008816046,7
230914_FCV_GCaMP6f_F1,FCV,1,octanal4.09,0.08060197,7
