samp,subpop,odor,segment,value
230913_ORL_GCaMP6f_F1,ORL,octanal4.58,0,0.006862554398830722
230913_ORL_GCaMP6f_F1,ORL,octanal4.09,0,0.0009592422546239796
230913_ORL_GCaMP6f_F1,ORL,octanal3.525,0,0.0009943345599122031
230913_ORL_GCaMP6f_F1,ORL,octanal3.09,0,-2.8762974228942195e-10
230913_ORL_GCaMP6f_F1,ORL,octanal1.595,0,0.0015145140041492283
230913_ORL_GCaMP6f_F1,ORL,nonanal4.56,0,0.002506757305926132
230913_ORL_GCaMP6f_F1,ORL,nonanal4.045,0,-2.874016103229793e-10
230913_ORL_GCaMP6f_F1,ORL,nonanal3.445,0,0.0013268169028474754
230913_ORL_GCaMP6f_F1,ORL,nonanal2.77,0,0.0022901848535313235
230913_ORL_GCaMP6f_F1,ORL,nonanal1.72,0,0.0012487109863271693
230913_ORL_GCaMP6f_F1,ORL,decanal4.53,0,0.011240150184935481
230913_ORL_GCaMP6f_F1,ORL,decanal4.015,0,0.0034162578850935096
230913_ORL_GCaMP6f_F1,ORL,decanal3.425,0,0.002000627490019261
230913_ORL_GCaMP6f_F1,ORL,decanal2.855,0,0.0012843640378294658
230913_ORL_GCaMP6f_F1,ORL,decanal2.18,0,-2.873322654025484e-10
230913_ORL_GCaMP6f_F1,ORL,undecanal4.145,0,0.0022311522597596766
230913_ORL_GCaMP6f_F1,ORL,undecanal3.9,0,0.0021621410515706265
230913_ORL_GCaMP6f_F1,ORL,undecanal3.205,0,0.0010813564782519726
230913_ORL_GCaMP6f_F1,ORL,undecanal2.765,0,-2.561068782177753e-10
230913_ORL_GCaMP6f_F1,ORL,undecanal2.375,0,0.0011304766991875703
230913_ORL_GCaMP6f_F1,ORL,paraffin,0,0.0
230913_ORL_GCaMP6f_F1,ORL,sulcatone-3,0,0.00179367965144446
230913_ORL_GCaMP6f_F1,ORL,phenol,0,0.01570737843494199
230913_ORL_GCaMP6f_F1,ORL,benzaldehyde,0,0.010335178263767524
230913_ORL_GCaMP6f_F1,ORL,oxoisophorone,0,0.00174759611523289
230913_ORL_GCaMP6f_F1,ORL,2-ethylhexanol,0,0.0018903065895068737
230913_ORL_GCaMP6f_F1,ORL,hexanoic acid,0,0.010397534840790241
230913_ORL_GCaMP6f_F1,ORL,camphor,0,0.0024114307890749287
230913_ORL_GCaMP6f_F1,ORL,1-octen-3-ol,0,-2.686223446370789e-10
230913_ORL_GCaMP6f_F2,ORL,octanal4.58,0,0.002770833294971938
230913_ORL_GCaMP6f_F2,ORL,octanal4.09,0,0.0015134903672631948
230913_ORL_GCaMP6f_F2,ORL,octanal3.525,0,0.001135250734968265
230913_ORL_GCaMP6f_F2,ORL,octanal3.09,0,0.0015872461297379062
230913_ORL_GCaMP6f_F2,ORL,octanal1.595,0,0.0012132600316298074
230913_ORL_GCaMP6f_F2,ORL,nonanal4.56,0,0.0030003605631279914
230913_ORL_GCaMP6f_F2,ORL,nonanal4.045,0,0.0011243220775400712
230913_ORL_GCaMP6f_F2,ORL,nonanal3.445,0,0.0010375303202272877
230913_ORL_GCaMP6f_F2,ORL,nonanal2.77,0,0.00128384181276749
230913_ORL_GCaMP6f_F2,ORL,nonanal1.72,0,0.0013230701681484142
230913_ORL_GCaMP6f_F2,ORL,decanal4.53,0,0.013778716313810006
230913_ORL_GCaMP6f_F2,ORL,decanal4.015,0,0.004396120162215909
230913_ORL_GCaMP6f_F2,ORL,decanal3.425,0,0.0004899566364609844
230913_ORL_GCaMP6f_F2,ORL,decanal2.855,0,0.001815874912829989
230913_ORL_GCaMP6f_F2,ORL,decanal2.18,0,0.0005740564720049207
230913_ORL_GCaMP6f_F2,ORL,undecanal4.145,0,0.002096202866845468
230913_ORL_GCaMP6f_F2,ORL,undecanal3.9,0,0.0013119080288103361
230913_ORL_GCaMP6f_F2,ORL,undecanal3.205,0,0.0011666693161789458
230913_ORL_GCaMP6f_F2,ORL,undecanal2.765,0,0.0007653579277296222
230913_ORL_GCaMP6f_F2,ORL,undecanal2.375,0,0.0014209386578686492
230913_ORL_GCaMP6f_F2,ORL,paraffin,0,0.0
230913_ORL_GCaMP6f_F2,ORL,sulcatone-3,0,0.0013389503620862596
230913_ORL_GCaMP6f_F2,ORL,phenol,0,0.0014396553796381926
230913_ORL_GCaMP6f_F2,ORL,benzaldehyde,0,0.0017852013837011283
230913_ORL_GCaMP6f_F2,ORL,oxoisophorone,0,0.0010307157056012402
230913_ORL_GCaMP6f_F2,ORL,2-ethylhexanol,0,0.0009256829190777979
230913_ORL_GCaMP6f_F2,ORL,hexanoic acid,0,0.0005058587980825773
230913_ORL_GCaMP6f_F2,ORL,camphor,0,0.0008929972933447787
230913_ORL_GCaMP6f_F2,ORL,1-octen-3-ol,0,0.0011897786523509708
230914_ORL_GCaMP6f_F1,ORL,octanal4.58,0,0.0017508040717670566
230914_ORL_GCaMP6f_F1,ORL,octanal4.09,0,0.0006071135704094502
230914_ORL_GCaMP6f_F1,ORL,octanal3.525,0,0.0009577373898336798
230914_ORL_GCaMP6f_F1,ORL,octanal3.09,0,1.1476955449169716e-06
230914_ORL_GCaMP6f_F1,ORL,octanal1.595,0,0.0010205375778852763
230914_ORL_GCaMP6f_F1,ORL,nonanal4.56,0,0.0024592617312174277
230914_ORL_GCaMP6f_F1,ORL,nonanal4.045,0,0.0009439777169460125
230914_ORL_GCaMP6f_F1,ORL,nonanal3.445,0,0.0015427067409350351
230914_ORL_GCaMP6f_F1,ORL,nonanal2.77,0,0.0005676916201366841
230914_ORL_GCaMP6f_F1,ORL,nonanal1.72,0,0.0006008430231678268
230914_ORL_GCaMP6f_F1,ORL,decanal4.53,0,0.012104990757632307
230914_ORL_GCaMP6f_F1,ORL,decanal4.015,0,0.006860074705724599
230914_ORL_GCaMP6f_F1,ORL,decanal3.425,0,0.0046902007997519715
230914_ORL_GCaMP6f_F1,ORL,decanal2.855,0,0.0028845693274193356
230914_ORL_GCaMP6f_F1,ORL,decanal2.18,0,0.0008514203676815774
230914_ORL_GCaMP6f_F1,ORL,undecanal4.145,0,0.01235315531502783
230914_ORL_GCaMP6f_F1,ORL,undecanal3.9,0,0.00826793720515714
230914_ORL_GCaMP6f_F1,ORL,undecanal3.205,0,0.004776653310298721
230914_ORL_GCaMP6f_F1,ORL,undecanal2.765,0,0.0036107438625377544
230914_ORL_GCaMP6f_F1,ORL,undecanal2.375,0,0.002016384640725586
230914_ORL_GCaMP6f_F1,ORL,paraffin,0,0.0
230914_ORL_GCaMP6f_F1,ORL,sulcatone-3,0,0.000367421519662819
230914_ORL_GCaMP6f_F1,ORL,phenol,0,-7.862647585332554e-08
230914_ORL_GCaMP6f_F1,ORL,benzaldehyde,0,0.00014357426120564548
230914_ORL_GCaMP6f_F1,ORL,oxoisophorone,0,0.0007342484047817401
230914_ORL_GCaMP6f_F1,ORL,2-ethylhexanol,0,0.0026615665257830054
230914_ORL_GCaMP6f_F1,ORL,hexanoic acid,0,0.0009404785710921046
230914_ORL_GCaMP6f_F1,ORL,camphor,0,0.0008325220785903601
230914_ORL_GCaMP6f_F1,ORL,1-octen-3-ol,0,0.0007656508002460499
230914_ORL_GCaMP6f_F2,ORL,octanal4.58,0,0.0013232658681217623
230914_ORL_GCaMP6f_F2,ORL,octanal4.09,0,0.0013978826301587176
230914_ORL_GCaMP6f_F2,ORL,octanal3.525,0,0.0024322194213909215
230914_ORL_GCaMP6f_F2,ORL,octanal3.09,0,0.004299212762320899
230914_ORL_GCaMP6f_F2,ORL,octanal1.595,0,5.631591160697234e-05
230914_ORL_GCaMP6f_F2,ORL,nonanal4.56,0,-6.25487876318746e-08
230914_ORL_GCaMP6f_F2,ORL,nonanal4.045,0,-1.3414998986096757e-07
230914_ORL_GCaMP6f_F2,ORL,nonanal3.445,0,0.0026211315768849682
230914_ORL_GCaMP6f_F2,ORL,nonanal2.77,0,-1.0393415493222327e-07
230914_ORL_GCaMP6f_F2,ORL,nonanal1.72,0,0.0015106358582579167
230914_ORL_GCaMP6f_F2,ORL,decanal4.53,0,0.00181119934526125
230914_ORL_GCaMP6f_F2,ORL,decanal4.015,0,0.002290440723614213
230914_ORL_GCaMP6f_F2,ORL,decanal3.425,0,-1.8719285799901047e-07
230914_ORL_GCaMP6f_F2,ORL,decanal2.855,0,-8.998700292404439e-08
230914_ORL_GCaMP6f_F2,ORL,decanal2.18,0,0.00115681110333171
230914_ORL_GCaMP6f_F2,ORL,undecanal4.145,0,-7.963882385150778e-08
230914_ORL_GCaMP6f_F2,ORL,undecanal3.9,0,-4.785434257257963e-08
230914_ORL_GCaMP6f_F2,ORL,undecanal3.205,0,-1.8719285241797137e-07
230914_ORL_GCaMP6f_F2,ORL,undecanal2.765,0,0.002310110959807115
230914_ORL_GCaMP6f_F2,ORL,undecanal2.375,0,0.002787686268943402
230914_ORL_GCaMP6f_F2,ORL,paraffin,0,0.0
230914_ORL_GCaMP6f_F2,ORL,sulcatone-3,0,0.00025144542450588367
230914_ORL_GCaMP6f_F2,ORL,phenol,0,0.0006854608105521217
230914_ORL_GCaMP6f_F2,ORL,benzaldehyde,0,0.0020457748983484245
230914_ORL_GCaMP6f_F2,ORL,oxoisophorone,0,0.01622112488187068
230914_ORL_GCaMP6f_F2,ORL,2-ethylhexanol,0,0.007916603876586329
230914_ORL_GCaMP6f_F2,ORL,hexanoic acid,0,0.0008466155728770611
230914_ORL_GCaMP6f_F2,ORL,camphor,0,0.014224033096676171
230914_ORL_GCaMP6f_F2,ORL,1-octen-3-ol,0,0.004649539229991159
230915_ORL_GCaMP6f_F1,ORL,octanal4.58,0,0.016203280531684572
230915_ORL_GCaMP6f_F1,ORL,octanal4.09,0,0.0025900997149889003
230915_ORL_GCaMP6f_F1,ORL,octanal3.525,0,-5.271128662503663e-08
230915_ORL_GCaMP6f_F1,ORL,octanal3.09,0,-5.2759182143750916e-08
230915_ORL_GCaMP6f_F1,ORL,octanal1.595,0,-5.2759182143750916e-08
230915_ORL_GCaMP6f_F1,ORL,nonanal4.56,0,0.015297912728065993
230915_ORL_GCaMP6f_F1,ORL,nonanal4.045,0,0.0029296573061781675
230915_ORL_GCaMP6f_F1,ORL,nonanal3.445,0,-5.270038579770382e-08
230915_ORL_GCaMP6f_F1,ORL,nonanal2.77,0,-5.2759182143750916e-08
230915_ORL_GCaMP6f_F1,ORL,nonanal1.72,0,-5.2759182143750916e-08
230915_ORL_GCaMP6f_F1,ORL,decanal4.53,0,0.019274903049063007
230915_ORL_GCaMP6f_F1,ORL,decanal4.015,0,0.00835274107045083
230915_ORL_GCaMP6f_F1,ORL,decanal3.425,0,0.0014991087846360986
230915_ORL_GCaMP6f_F1,ORL,decanal2.855,0,-5.2716320912910355e-08
230915_ORL_GCaMP6f_F1,ORL,decanal2.18,0,0.00023233527574681727
230915_ORL_GCaMP6f_F1,ORL,undecanal4.145,0,0.008374030681615048
230915_ORL_GCaMP6f_F1,ORL,undecanal3.9,0,0.005302435020862475
230915_ORL_GCaMP6f_F1,ORL,undecanal3.205,0,0.0013411000564389857
230915_ORL_GCaMP6f_F1,ORL,undecanal2.765,0,-5.272054016437766e-08
230915_ORL_GCaMP6f_F1,ORL,undecanal2.375,0,0.0003305519977544768
230915_ORL_GCaMP6f_F1,ORL,paraffin,0,0.0
230915_ORL_GCaMP6f_F1,ORL,sulcatone-3,0,0.0021179748045030552
230915_ORL_GCaMP6f_F1,ORL,phenol,0,-5.270986602051719e-08
230915_ORL_GCaMP6f_F1,ORL,benzaldehyde,0,0.0007883336200539883
230915_ORL_GCaMP6f_F1,ORL,oxoisophorone,0,0.02666435386690477
230915_ORL_GCaMP6f_F1,ORL,2-ethylhexanol,0,0.007912783898953857
230915_ORL_GCaMP6f_F1,ORL,hexanoic acid,0,-5.0659007008388435e-08
230915_ORL_GCaMP6f_F1,ORL,camphor,0,0.009219428951166196
230915_ORL_GCaMP6f_F1,ORL,1-octen-3-ol,0,0.00023123038850730702
230913_U52_GCaMP6f_F2,U52,octanal4.58,0,0.009592020889889743
230913_U52_GCaMP6f_F2,U52,octanal4.09,0,0.005679960457302975
230913_U52_GCaMP6f_F2,U52,octanal3.525,0,0.0016120639729286707
230913_U52_GCaMP6f_F2,U52,octanal3.09,0,0.001037732296894848
230913_U52_GCaMP6f_F2,U52,octanal1.595,0,0.0008529255194206562
230913_U52_GCaMP6f_F2,U52,nonanal4.56,0,0.005567490183603718
230913_U52_GCaMP6f_F2,U52,nonanal4.045,0,0.0035955829124119645
230913_U52_GCaMP6f_F2,U52,nonanal3.445,0,0.0006427437991806196
230913_U52_GCaMP6f_F2,U52,nonanal2.77,0,0.000974898841008166
230913_U52_GCaMP6f_F2,U52,nonanal1.72,0,0.0006080508114261096
230913_U52_GCaMP6f_F2,U52,decanal4.53,0,0.0034171886750621145
230913_U52_GCaMP6f_F2,U52,decanal4.015,0,0.003463435922326173
230913_U52_GCaMP6f_F2,U52,decanal3.425,0,0.0010054826862174568
230913_U52_GCaMP6f_F2,U52,decanal2.855,0,0.0009534930888498149
230913_U52_GCaMP6f_F2,U52,decanal2.18,0,0.0007068185936342636
230913_U52_GCaMP6f_F2,U52,undecanal4.145,0,0.0017198520545432432
230913_U52_GCaMP6f_F2,U52,undecanal3.9,0,0.0012793840687478368
230913_U52_GCaMP6f_F2,U52,undecanal3.205,0,0.0013212984212159036
230913_U52_GCaMP6f_F2,U52,undecanal2.765,0,0.0005269601845746384
230913_U52_GCaMP6f_F2,U52,undecanal2.375,0,0.0012573431046301517
230913_U52_GCaMP6f_F2,U52,paraffin,0,0.0
230913_U52_GCaMP6f_F2,U52,sulcatone-3,0,0.001324239775053334
230913_U52_GCaMP6f_F2,U52,phenol,0,0.0006633871794278223
230913_U52_GCaMP6f_F2,U52,benzaldehyde,0,0.0012945960529909168
230913_U52_GCaMP6f_F2,U52,oxoisophorone,0,0.0031593020525053587
230913_U52_GCaMP6f_F2,U52,2-ethylhexanol,0,0.0020721752503411427
230913_U52_GCaMP6f_F2,U52,hexanoic acid,0,0.0013622298907515246
230913_U52_GCaMP6f_F2,U52,camphor,0,0.00104524512495932
230913_U52_GCaMP6f_F2,U52,1-octen-3-ol,0,0.0006075617325899268
230913_U52_GCaMP6f_F3,U52,octanal4.58,0,0.0
230913_U52_GCaMP6f_F3,U52,octanal4.09,0,0.0
230913_U52_GCaMP6f_F3,U52,octanal3.525,0,0.0
230913_U52_GCaMP6f_F3,U52,octanal3.09,0,0.0014691878538315216
230913_U52_GCaMP6f_F3,U52,octanal1.595,0,4.574917715982011e-10
230913_U52_GCaMP6f_F3,U52,nonanal4.56,0,0.0
230913_U52_GCaMP6f_F3,U52,nonanal4.045,0,0.0
230913_U52_GCaMP6f_F3,U52,nonanal3.445,0,0.0
230913_U52_GCaMP6f_F3,U52,nonanal2.77,0,0.0
230913_U52_GCaMP6f_F3,U52,nonanal1.72,0,0.0017408186257082026
230913_U52_GCaMP6f_F3,U52,decanal4.53,0,1.983604694345484e-09
230913_U52_GCaMP6f_F3,U52,decanal4.015,0,2.710505431213761e-20
230913_U52_GCaMP6f_F3,U52,decanal3.425,0,0.0
230913_U52_GCaMP6f_F3,U52,decanal2.855,0,0.0
230913_U52_GCaMP6f_F3,U52,decanal2.18,0,0.0
230913_U52_GCaMP6f_F3,U52,undecanal4.145,0,0.0
230913_U52_GCaMP6f_F3,U52,undecanal3.9,0,0.000813632476460504
230913_U52_GCaMP6f_F3,U52,undecanal3.205,0,0.0004244410930847419
230913_U52_GCaMP6f_F3,U52,undecanal2.765,0,5.334305284236652e-08
230913_U52_GCaMP6f_F3,U52,undecanal2.375,0,1.1926223897340549e-18
230913_U52_GCaMP6f_F3,U52,paraffin,0,0.0
230913_U52_GCaMP6f_F3,U52,sulcatone-3,0,0.00739779254599113
230913_U52_GCaMP6f_F3,U52,phenol,0,0.0017049330658710485
230913_U52_GCaMP6f_F3,U52,benzaldehyde,0,0.0027017955310242505
230913_U52_GCaMP6f_F3,U52,oxoisophorone,0,0.019036129213141913
230913_U52_GCaMP6f_F3,U52,2-ethylhexanol,0,0.0034206301221976223
230913_U52_GCaMP6f_F3,U52,hexanoic acid,0,0.0016253508604119466
230913_U52_GCaMP6f_F3,U52,camphor,0,0.006568105317075928
230913_U52_GCaMP6f_F3,U52,1-octen-3-ol,0,0.002289070245717621
230914_U52_GCaMP6f_F1,U52,octanal4.58,0,0.007345842126019464
230914_U52_GCaMP6f_F1,U52,octanal4.09,0,4.9769261094895125e-06
230914_U52_GCaMP6f_F1,U52,octanal3.525,0,0.0016616195004845072
230914_U52_GCaMP6f_F1,U52,octanal3.09,0,4.102932780864453e-07
230914_U52_GCaMP6f_F1,U52,octanal1.595,0,0.0
230914_U52_GCaMP6f_F1,U52,nonanal4.56,0,0.00725078934222838
230914_U52_GCaMP6f_F1,U52,nonanal4.045,0,0.003547897767692531
230914_U52_GCaMP6f_F1,U52,nonanal3.445,0,9.26334324096291e-07
230914_U52_GCaMP6f_F1,U52,nonanal2.77,0,0.001458764540554625
230914_U52_GCaMP6f_F1,U52,nonanal1.72,0,5.031303850184339e-07
230914_U52_GCaMP6f_F1,U52,decanal4.53,0,0.0071869440213956
230914_U52_GCaMP6f_F1,U52,decanal4.015,0,0.002678888569770582
230914_U52_GCaMP6f_F1,U52,decanal3.425,0,1.2318590374036699e-05
230914_U52_GCaMP6f_F1,U52,decanal2.855,0,1.880958930278176e-12
230914_U52_GCaMP6f_F1,U52,decanal2.18,0,0.0
230914_U52_GCaMP6f_F1,U52,undecanal4.145,0,0.0038771358939026436
230914_U52_GCaMP6f_F1,U52,undecanal3.9,0,0.0009033798078815807
230914_U52_GCaMP6f_F1,U52,undecanal3.205,0,0.00015220479568360312
230914_U52_GCaMP6f_F1,U52,undecanal2.765,0,0.0022721076377174403
230914_U52_GCaMP6f_F1,U52,undecanal2.375,0,1.6706461666543115e-06
230914_U52_GCaMP6f_F1,U52,paraffin,0,0.0
230914_U52_GCaMP6f_F1,U52,sulcatone-3,0,0.0
230914_U52_GCaMP6f_F1,U52,phenol,0,0.0
230914_U52_GCaMP6f_F1,U52,benzaldehyde,0,0.0
230914_U52_GCaMP6f_F1,U52,oxoisophorone,0,0.02404653817220619
230914_U52_GCaMP6f_F1,U52,2-ethylhexanol,0,0.0011261725676928627
230914_U52_GCaMP6f_F1,U52,hexanoic acid,0,1.1251182914989244e-07
230914_U52_GCaMP6f_F1,U52,camphor,0,0.005381581350557644
230914_U52_GCaMP6f_F1,U52,1-octen-3-ol,0,0.0007589115626704785
230914_U52_GCaMP6f_F2,U52,octanal4.58,0,0.0041922500486279825
230914_U52_GCaMP6f_F2,U52,octanal4.09,0,0.0023801268556428593
230914_U52_GCaMP6f_F2,U52,octanal3.525,0,0.0025142287222936262
230914_U52_GCaMP6f_F2,U52,octanal3.09,0,0.0011224399857447844
230914_U52_GCaMP6f_F2,U52,octanal1.595,0,0.0014578184201379364
230914_U52_GCaMP6f_F2,U52,nonanal4.56,0,0.006837360674135555
230914_U52_GCaMP6f_F2,U52,nonanal4.045,0,0.0035086117021886367
230914_U52_GCaMP6f_F2,U52,nonanal3.445,0,0.002556090042553138
230914_U52_GCaMP6f_F2,U52,nonanal2.77,0,0.0013692158393414583
230914_U52_GCaMP6f_F2,U52,nonanal1.72,0,0.001137754171891074
230914_U52_GCaMP6f_F2,U52,decanal4.53,0,0.004604852709092834
230914_U52_GCaMP6f_F2,U52,decanal4.015,0,0.003330849373647019
230914_U52_GCaMP6f_F2,U52,decanal3.425,0,0.0025701717209427022
230914_U52_GCaMP6f_F2,U52,decanal2.855,0,0.003169822463916928
230914_U52_GCaMP6f_F2,U52,decanal2.18,0,0.0009749067031627486
230914_U52_GCaMP6f_F2,U52,undecanal4.145,0,0.0022008403394121346
230914_U52_GCaMP6f_F2,U52,undecanal3.9,0,0.0025105519233531524
230914_U52_GCaMP6f_F2,U52,undecanal3.205,0,0.0011937547874349289
230914_U52_GCaMP6f_F2,U52,undecanal2.765,0,0.0011308222410524407
230914_U52_GCaMP6f_F2,U52,undecanal2.375,0,0.0008793758518899421
230914_U52_GCaMP6f_F2,U52,paraffin,0,0.0
230914_U52_GCaMP6f_F2,U52,sulcatone-3,0,0.002757789255345615
230914_U52_GCaMP6f_F2,U52,phenol,0,0.0015624930782737025
230914_U52_GCaMP6f_F2,U52,benzaldehyde,0,0.005178088464428634
230914_U52_GCaMP6f_F2,U52,oxoisophorone,0,0.009186143896427867
230914_U52_GCaMP6f_F2,U52,2-ethylhexanol,0,0.004195786840659731
230914_U52_GCaMP6f_F2,U52,hexanoic acid,0,0.004308571792760173
230914_U52_GCaMP6f_F2,U52,camphor,0,0.009223735661034946
230914_U52_GCaMP6f_F2,U52,1-octen-3-ol,0,0.007749883642013443
230915_U52_GCaMP6f_F2,U52,octanal4.58,0,0.003939611716706963
230915_U52_GCaMP6f_F2,U52,octanal4.09,0,3.615428721167387e-05
230915_U52_GCaMP6f_F2,U52,octanal3.525,0,0.0005257136716632195
230915_U52_GCaMP6f_F2,U52,octanal3.09,0,-1.7741744378534444e-08
230915_U52_GCaMP6f_F2,U52,octanal1.595,0,0.0003488173467552458
230915_U52_GCaMP6f_F2,U52,nonanal4.56,0,0.004503066006251356
230915_U52_GCaMP6f_F2,U52,nonanal4.045,0,0.0015727548929201044
230915_U52_GCaMP6f_F2,U52,nonanal3.445,0,0.0005887216103248195
230915_U52_GCaMP6f_F2,U52,nonanal2.77,0,0.0006143031964222462
230915_U52_GCaMP6f_F2,U52,nonanal1.72,0,0.0005573020464198369
230915_U52_GCaMP6f_F2,U52,decanal4.53,0,0.004135714477934107
230915_U52_GCaMP6f_F2,U52,decanal4.015,0,0.003172278069089442
230915_U52_GCaMP6f_F2,U52,decanal3.425,0,0.0007290336588563581
230915_U52_GCaMP6f_F2,U52,decanal2.855,0,0.0010987036888853818
230915_U52_GCaMP6f_F2,U52,decanal2.18,0,7.71627664527901e-06
230915_U52_GCaMP6f_F2,U52,undecanal4.145,0,0.0025145768256212677
230915_U52_GCaMP6f_F2,U52,undecanal3.9,0,0.001097278920969391
230915_U52_GCaMP6f_F2,U52,undecanal3.205,0,0.0006102151455931453
230915_U52_GCaMP6f_F2,U52,undecanal2.765,0,-1.2147602324865878e-08
230915_U52_GCaMP6f_F2,U52,undecanal2.375,0,0.00011686935163324818
230915_U52_GCaMP6f_F2,U52,paraffin,0,0.0
230915_U52_GCaMP6f_F2,U52,sulcatone-3,0,0.0020465793475989954
230915_U52_GCaMP6f_F2,U52,phenol,0,0.0016388820965962303
230915_U52_GCaMP6f_F2,U52,benzaldehyde,0,0.012163096342397125
230915_U52_GCaMP6f_F2,U52,oxoisophorone,0,0.015079614365941385
230915_U52_GCaMP6f_F2,U52,2-ethylhexanol,0,0.009845662600026821
230915_U52_GCaMP6f_F2,U52,hexanoic acid,0,0.0024564623755937358
230915_U52_GCaMP6f_F2,U52,camphor,0,0.008441671040757284
230915_U52_GCaMP6f_F2,U52,1-octen-3-ol,0,0.00043724671570698204
230913_FCV_GCaMP6f_F1,FCV,octanal4.58,0,0.0012655623552640615
230913_FCV_GCaMP6f_F1,FCV,octanal4.09,0,0.0005913545447947743
230913_FCV_GCaMP6f_F1,FCV,octanal3.525,0,0.00024121499377084674
230913_FCV_GCaMP6f_F1,FCV,octanal3.09,0,0.00041517964649969655
230913_FCV_GCaMP6f_F1,FCV,octanal1.595,0,0.00012975797012092455
230913_FCV_GCaMP6f_F1,FCV,nonanal4.56,0,0.002156455049390261
230913_FCV_GCaMP6f_F1,FCV,nonanal4.045,0,0.00047383121679042337
230913_FCV_GCaMP6f_F1,FCV,nonanal3.445,0,0.0005792545162949757
230913_FCV_GCaMP6f_F1,FCV,nonanal2.77,0,0.0005475837724937783
230913_FCV_GCaMP6f_F1,FCV,nonanal1.72,0,0.0003922700181605929
230913_FCV_GCaMP6f_F1,FCV,decanal4.53,0,0.0023913484122262295
230913_FCV_GCaMP6f_F1,FCV,decanal4.015,0,0.0011471842162577859
230913_FCV_GCaMP6f_F1,FCV,decanal3.425,0,0.000662129254717031
230913_FCV_GCaMP6f_F1,FCV,decanal2.855,0,0.00045807997087274864
230913_FCV_GCaMP6f_F1,FCV,decanal2.18,0,0.00015365981547921232
230913_FCV_GCaMP6f_F1,FCV,undecanal4.145,0,0.001551508909289884
230913_FCV_GCaMP6f_F1,FCV,undecanal3.9,0,0.0009648739553773828
230913_FCV_GCaMP6f_F1,FCV,undecanal3.205,0,0.0005371226553079957
230913_FCV_GCaMP6f_F1,FCV,undecanal2.765,0,7.548645316429166e-05
230913_FCV_GCaMP6f_F1,FCV,undecanal2.375,0,0.0002136745380430678
230913_FCV_GCaMP6f_F1,FCV,paraffin,0,0.0
230913_FCV_GCaMP6f_F1,FCV,sulcatone-3,0,-5.917672154707142e-11
230913_FCV_GCaMP6f_F1,FCV,phenol,0,0.00026591041462576857
230913_FCV_GCaMP6f_F1,FCV,benzaldehyde,0,0.0003398405005455905
230913_FCV_GCaMP6f_F1,FCV,oxoisophorone,0,0.002130337112771541
230913_FCV_GCaMP6f_F1,FCV,2-ethylhexanol,0,0.0018714480859360844
230913_FCV_GCaMP6f_F1,FCV,hexanoic acid,0,0.00025149403830797284
230913_FCV_GCaMP6f_F1,FCV,camphor,0,0.000684218779021794
230913_FCV_GCaMP6f_F1,FCV,1-octen-3-ol,0,0.00047907657592843314
230914_FCV_GCaMP6f_F1,FCV,octanal4.58,0,0.011030569278396248
230914_FCV_GCaMP6f_F1,FCV,octanal4.09,0,0.006129249063132156
230914_FCV_GCaMP6f_F1,FCV,octanal3.525,0,0.002745944741677012
230914_FCV_GCaMP6f_F1,FCV,octanal3.09,0,0.0011264421165782686
230914_FCV_GCaMP6f_F1,FCV,octanal1.595,0,0.0010913889533743473
230914_FCV_GCaMP6f_F1,FCV,nonanal4.56,0,0.010580781338528444
230914_FCV_GCaMP6f_F1,FCV,nonanal4.045,0,0.00756200665175339
230914_FCV_GCaMP6f_F1,FCV,nonanal3.445,0,0.0042612809310069565
230914_FCV_GCaMP6f_F1,FCV,nonanal2.77,0,0.0014193950802714763
230914_FCV_GCaMP6f_F1,FCV,nonanal1.72,0,0.0008831599186274507
230914_FCV_GCaMP6f_F1,FCV,decanal4.53,0,0.009137475226925595
230914_FCV_GCaMP6f_F1,FCV,decanal4.015,0,0.005512103391694181
230914_FCV_GCaMP6f_F1,FCV,decanal3.425,0,0.0038624741734032447
230914_FCV_GCaMP6f_F1,FCV,decanal2.855,0,0.0023093202628908125
230914_FCV_GCaMP6f_F1,FCV,decanal2.18,0,0.001640891482517787
230914_FCV_GCaMP6f_F1,FCV,undecanal4.145,0,0.006768694015917852
230914_FCV_GCaMP6f_F1,FCV,undecanal3.9,0,0.005734275304915892
230914_FCV_GCaMP6f_F1,FCV,undecanal3.205,0,0.002409160569781965
230914_FCV_GCaMP6f_F1,FCV,undecanal2.765,0,0.0017266441830521314
230914_FCV_GCaMP6f_F1,FCV,undecanal2.375,0,0.0016207199488636323
230914_FCV_GCaMP6f_F1,FCV,paraffin,0,0.0
230914_FCV_GCaMP6f_F1,FCV,sulcatone-3,0,0.0022669913579285873
230914_FCV_GCaMP6f_F1,FCV,phenol,0,0.0011820725145139425
230914_FCV_GCaMP6f_F1,FCV,benzaldehyde,0,0.0012643162418016802
230914_FCV_GCaMP6f_F1,FCV,oxoisophorone,0,0.005141688528095027
230914_FCV_GCaMP6f_F1,FCV,2-ethylhexanol,0,0.0037433433838045802
230914_FCV_GCaMP6f_F1,FCV,hexanoic acid,0,0.0016514733409375326
230914_FCV_GCaMP6f_F1,FCV,camphor,0,0.0017689245440809143
230914_FCV_GCaMP6f_F1,FCV,1-octen-3-ol,0,0.0005096704774766928
230914_FCV_GCaMP6f_F2,FCV,octanal4.58,0,0.011059077137483709
